"household_id","ea_id","country","stratum","urban_rural","province_code","district_code","interview_date","household_size","dwelling_type","tenure_status","wall_material","roof_material","water_source","electricity","toilet_type","cooking_fuel","n_rooms","n_bedrooms","has_radio","has_tv","has_fridge","has_bicycle","has_motorcycle","has_car","has_computer","has_internet","monthly_income","monthly_expenditure","receives_grants","agricultural_hh","livestock_owned","interview_mode","interview_duration_min","respondent_age","respondent_gender","interview_language","interview_result","psu_weight","hh_weight","final_weight","quality_check","data_entry_date"
"HH00241_019","EA04073","Lesotho","Lesotho_Urban","Urban","P6","D14",2024-01-02,3,"Flat","Rented","Iron","Other","Piped","Grid","Other","Electricity",2,2,1,0,0,0,0,0,0,0,2037,1443,0,1,0,"Telephone",53,49,"Female","Portuguese","Partial",2122.732,1836.66041320199,1914.34393521053,0,2024-02-18
"HH00241_020","EA04073","Lesotho","Lesotho_Urban","Urban","P6","D14",2024-05-02,4,"Shack","Owned","Brick","Iron","Well","Grid","Pit","Gas",3,2,1,0,0,0,0,1,0,0,1670,1041,0,0,1,"Face-to-face",48,26,"Female","Local","Refused",2122.732,2413.57632691522,0,0,2024-02-21
"HH00242_001","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2023-12-23,4,"House","Rented","Brick","Iron","Borehole","None","Pit","Wood",4,3,1,1,0,0,0,0,0,0,698,501,0,0,0,"Face-to-face",48,79,"Female","Local","Complete",2211.17916666667,2135.07829080094,2225.38371699796,0,2024-05-01
"HH00242_002","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-01-22,4,"House","Free","Wood","Iron","Piped","None","Pit","Wood",2,NA,0,0,1,0,0,0,0,0,500,NA,0,1,1,"Web",36,42,"Male","Local","Complete",2211.17916666667,1864.72314193041,1943.59360714802,0,2024-06-12
"HH00242_003","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-01-10,8,"Shack","Owned","Brick","Tile","Borehole","Grid","Flush","Charcoal",2,2,0,1,0,0,0,0,1,0,1153,1040,1,1,0,"Face-to-face",53,49,"Female","English","Complete",2211.17916666667,2292.1090180376,2389.05622725974,0,2024-06-19
"HH00242_004","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-06-04,6,"Flat","Owned","Other","Iron","Well","Solar","Pit","Electricity",2,1,1,0,0,0,0,0,0,0,2414,2107,0,1,1,"Face-to-face",24,41,"Male","English","Complete",2211.17916666667,1954.47414722452,2037.14072746967,0,2024-01-21
"HH00242_005","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-03-30,5,"House","Rented","Brick","Iron","Piped","Grid","VIP","Wood",2,2,1,0,0,0,0,0,0,0,97,70,1,1,1,"Telephone",34,51,"Male","Portuguese","Complete",2211.17916666667,2558.98340255104,2667.21835009097,1,2024-06-30
"HH00242_006","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-03-31,4,"House","Rented","Mud","Iron","River","None","None","Electricity",3,NA,1,0,0,0,0,0,0,0,NA,2924,0,0,0,"Face-to-face",26,35,"Male","English","Complete",2211.17916666667,1772.69395956723,1847.67195181478,0,2024-03-06
"HH00242_007","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-02-07,6,"Flat","Rented","Brick","Iron","River","Grid","Pit","Wood",6,NA,1,1,0,1,0,0,1,0,812,659,0,1,0,"Face-to-face",51,37,"Male","English","Complete",2211.17916666667,1944.47631536145,2026.72002658519,0,2024-04-14
"HH00242_008","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-05-05,4,"House","Owned","Brick","Tile","Well","None","Pit","Electricity",3,NA,0,1,1,0,0,0,1,1,4641,4065,0,0,1,"Telephone",70,58,"Female","Portuguese","Complete",2211.17916666667,2542.6250447387,2650.16809799049,0,2024-02-25
"HH00242_009","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-07-09,5,"Flat","Owned","Brick","Iron","River","Grid","Flush","Electricity",4,0,1,0,0,1,0,1,0,1,8185,4959,0,1,0,"Face-to-face",22,55,"Female","French","Complete",2211.17916666667,2400.79761015508,2502.34191995015,0,2024-06-05
"HH00242_010","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-03-05,2,"Shack","Owned","Brick","Iron","Well","Grid","Flush","Charcoal",3,2,1,0,0,1,0,0,0,1,6327,4756,0,0,0,"Web",64,41,"Male","Portuguese","Complete",2211.17916666667,2177.74054574273,2269.8504177681,0,2024-05-02
"HH00242_011","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-05-01,3,"Shack","Rented","Iron","Iron","Borehole","Generator","None","Wood",5,1,1,1,0,1,0,0,0,0,1507,1233,0,1,0,"Face-to-face",52,49,"Male","English","Complete",2211.17916666667,2072.17482630756,2159.81968300939,0,2024-04-13
"HH00242_012","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-05-29,8,"Shack","Owned","Brick","Tile","Piped","Grid","Other","Electricity",3,3,1,1,0,1,0,1,0,0,2671,1735,0,0,1,"Web",76,42,"Female","Local","Complete",2211.17916666667,1975.86125816256,2059.43242920266,0,2024-02-15
"HH00242_013","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-05-13,10,"House","Rented","Brick","Tile","Borehole","Grid","Flush","Gas",5,NA,1,0,1,0,0,0,1,0,183,126,0,1,1,"Telephone",40,28,"Male","Portuguese","Refused",2211.17916666667,2266.26591850448,0,1,2024-06-07
"HH00242_014","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-01-02,7,"House","Owned","Wood","Thatch","Well","Grid","Pit","Paraffin",4,0,1,1,0,1,0,0,0,0,1597,1133,0,1,1,"Face-to-face",30,22,"Male","English","Complete",2211.17916666667,2576.36627754029,2685.33645242115,0,2024-02-10
"HH00242_015","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2023-12-28,8,"Shack","Rented","Brick","Iron","River","Grid","VIP","Gas",5,2,1,0,0,0,0,1,0,0,522,326,0,0,0,"Face-to-face",63,50,"Male","Local","Complete",2211.17916666667,2370.16997835452,2470.41885961422,0,2024-05-05
"HH00242_016","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-07-05,4,"Traditional","Rented","Brick","Iron","Well","Solar","Pit","Electricity",4,1,0,0,0,1,0,0,0,1,736,573,0,0,0,"Face-to-face",53,59,"Female","French","Complete",2211.17916666667,1936.77435487191,2018.69230341635,0,2024-03-19
"HH00242_017","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-03-21,7,"House","Owned","Brick","Tile","Borehole","None","Pit","Electricity",4,2,1,0,1,1,1,0,1,0,2283,2107,1,0,1,"Face-to-face",65,22,"Female","English","Complete",2211.17916666667,2095.91424596064,2184.56318687741,0,2024-06-15
"HH00242_018","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-07-11,6,"House","Owned","Mud","Concrete","River","Solar","Flush","Charcoal",3,3,1,0,1,0,0,0,0,1,853,703,1,0,0,"Telephone",70,40,"Male","Local","Complete",2211.17916666667,2000.1620703634,2084.76107031835,0,2024-01-22
"HH00242_019","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-02-02,5,"Traditional","Rented","Iron","Concrete","Piped","Generator","None","Charcoal",2,3,1,0,0,0,0,1,0,1,996,708,0,1,1,"Face-to-face",31,34,"Male","Local","Complete",2211.17916666667,2613.91142336197,2724.4696104528,0,2024-03-05
"HH00242_020","EA04352","Botswana","Botswana_Urban","Urban","P3","D24",2024-05-03,6,"Shack","Free","Mud","Tile","Other","Grid","Flush","Wood",4,2,0,1,0,1,0,0,0,1,913,863,0,1,0,"Face-to-face",5,39,"Female","Local","Complete",2211.17916666667,2473.44709108309,2578.06418859114,0,2024-07-20
"HH00243_001","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-01-28,7,"Flat","Owned","Brick","Thatch","Borehole","Grid","Pit","Wood",4,2,1,0,1,1,1,0,0,1,5157,4165,1,0,0,"Face-to-face",28,40,"Male","Local","Complete",2503.22169811321,2623.07646536291,2734.02229773475,0,2024-06-12
"HH00243_002","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-01-14,3,"Traditional","Owned","Mud","Tile","River","Grid","Flush","Wood",5,1,1,1,0,0,0,0,0,1,2516,1987,1,1,0,"Face-to-face",47,52,"Female","English","Complete",2503.22169811321,2264.83511871985,2360.62874911887,1,2024-06-15
"HH00243_003","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2023-12-26,4,"House","Rented","Iron","Iron","Piped","Grid","Pit","Electricity",3,2,1,0,0,1,0,0,0,0,361,303,1,1,0,"Face-to-face",58,43,"Female","Portuguese","Complete",2503.22169811321,2415.10648479041,2517.25600378457,0,2024-06-28
"HH00243_004","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-01-07,5,"House","Owned","Brick","Tile","Piped","None","Flush","Gas",3,2,1,0,1,0,0,0,0,0,3780,3585,0,0,1,"Face-to-face",41,79,"Female","English","Complete",2503.22169811321,2666.67110292053,2779.46081724345,0,2024-06-10
"HH00243_005","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-01-20,3,"House","Owned","Wood","Thatch","Piped","None","None","Paraffin",7,2,1,1,1,0,0,0,1,1,3166,2037,1,1,0,"Telephone",25,37,"Female","English","Complete",2503.22169811321,2022.9370750188,2108.49936822202,0,2024-06-25
"HH00243_006","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-06-29,3,"House","Owned","Mud","Iron","Piped","None","Pit","Wood",6,1,1,1,0,1,0,0,1,0,1005,832,1,1,0,"Face-to-face",61,37,"Female","English","Complete",2503.22169811321,2930.75337258661,3054.71272973528,0,2024-06-24
"HH00243_007","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-03-03,4,"House","Owned","Brick","Tile","Piped","Grid","None","Charcoal",3,1,1,1,1,0,1,0,0,0,3293,2907,0,0,0,"Face-to-face",55,78,"Female","Portuguese","Complete",2503.22169811321,2224.50182002136,2318.58951029417,0,2024-03-16
"HH00243_008","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2023-12-19,3,"Flat","Owned","Brick","Tile","Well","Grid","Pit","Wood",4,1,1,1,0,0,1,0,1,0,1236,964,0,1,1,"Face-to-face",49,34,"Female","Local","Complete",2503.22169811321,2650.41356423032,2762.51564851801,0,2024-05-06
"HH00243_009","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-04-28,7,"House","Owned","Brick","Tile","Piped","Solar","Flush","Charcoal",6,3,0,1,1,1,0,0,0,1,8965,NA,0,1,1,"Telephone",23,34,"Male","French","Partial",2503.22169811321,2632.35260207462,2743.69077859742,0,2024-04-10
"HH00243_010","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-01-17,3,"Traditional","Rented","Brick","Iron","Borehole","None","Pit","Electricity",2,2,0,1,0,1,0,0,0,0,2273,1752,0,1,1,"Face-to-face",38,46,"Female","Local","Complete",2503.22169811321,2312.46140881865,2410.26944423696,0,2024-05-13
"HH00243_011","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-02-01,5,"Traditional","Rented","Brick","Iron","Piped","Grid","Pit","Charcoal",4,3,1,1,0,1,0,1,0,1,21360,18811,0,1,0,"Web",21,54,"Male","English","Partial",2503.22169811321,2298.20746146741,2395.41261089503,0,2024-03-05
"HH00243_012","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-05-06,5,"Traditional","Rented","Brick","Iron","Piped","Grid","Pit","Wood",2,3,0,1,0,0,0,0,1,0,1700,1026,0,1,1,"Telephone",44,39,"Male","Portuguese","Complete",2503.22169811321,2826.97506675939,2946.54500916009,0,2024-07-28
"HH00243_013","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-02-06,7,"Shack","Rented","Wood","Iron","Borehole","Solar","None","Wood",2,2,1,1,0,0,1,0,0,1,2353,1631,1,1,1,"Face-to-face",50,64,"Female","Portuguese","Complete",2503.22169811321,2672.17056072539,2785.19288051438,0,2024-02-06
"HH00243_014","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-04-02,5,"Traditional","Owned","Brick","Iron","Well","None","Flush","Gas",4,2,0,1,1,0,0,1,0,0,1631,1198,1,1,1,"Face-to-face",61,37,"Female","Portuguese","Complete",2503.22169811321,2199.92748905574,2292.9757816442,0,2024-05-18
"HH00243_015","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-05-20,4,"House","Rented","Mud","Iron","Well","None","None","Paraffin",5,NA,1,0,0,0,0,0,0,0,513,478,0,0,0,"Face-to-face",26,36,"Female","English","Complete",2503.22169811321,2313.53588344627,2411.38936492134,1,2024-03-21
"HH00243_016","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-03-09,7,"House","Rented","Brick","Iron","Borehole","Grid","None","Charcoal",3,2,1,1,0,0,0,0,0,1,21069,19317,1,0,0,"Face-to-face",32,67,"Female","French","Complete",2503.22169811321,2326.06734750922,2424.45086069692,1,2024-07-28
"HH00243_017","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-01-14,6,"Flat","Free","Iron","Thatch","Borehole","Grid","Pit","Wood",4,2,1,0,0,1,0,0,0,1,644,424,0,1,1,"Face-to-face",33,30,"Female","Local","Complete",2503.22169811321,2033.13989059426,2119.13372282483,0,2024-07-23
"HH00243_018","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2023-12-20,6,"House","Owned","Mud","Concrete","River","Solar","Pit","Charcoal",3,3,0,1,0,0,0,0,0,0,559,490,0,0,0,"Telephone",38,23,"Male","Local","Complete",2503.22169811321,2187.70476206066,2280.23608130189,0,2024-04-14
"HH00243_019","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2024-04-26,6,"Flat","Owned","Iron","Tile","Well","Grid","Pit","Electricity",2,3,0,0,0,1,0,0,1,1,NA,4272,1,1,0,"Face-to-face",29,34,"Male","Portuguese","Complete",2503.22169811321,2807.40332729287,2926.14546198199,0,2024-04-10
"HH00243_020","EA00968","Comoros","Comoros_Urban","Urban","P1","D10",2023-12-18,5,"Other","Owned","Mud","Iron","Piped","None","Flush","Charcoal",3,5,1,0,0,0,1,0,1,1,4909,3100,1,0,0,"Face-to-face",59,57,"Male","Local","Refused",2503.22169811321,2354.16576471108,0,0,2024-04-15
"HH00244_001","EA00956","DRC","DRC_Rural","Rural","P5","D11",2024-02-29,5,"Shack","Owned","Mud","Other","Piped","None","Pit","Paraffin",3,3,0,0,1,0,0,1,0,0,1628,1242,0,0,0,"Face-to-face",47,54,"Female","Local","Complete",7920.64179104478,8445.20564123467,8802.40467137753,0,2024-03-12
"HH00244_002","EA00956","DRC","DRC_Rural","Rural","P5","D11",2024-02-28,4,"Other","Owned","Mud","Thatch","Well","Grid","Pit","Paraffin",5,3,1,1,1,0,0,0,0,0,8852,7660,1,0,1,"Face-to-face",51,33,"Female","Local","Partial",7920.64179104478,8245.5600105717,8594.31481464422,0,2024-07-20
"HH00244_003","EA00956","DRC","DRC_Rural","Rural","P5","D11",2024-06-10,5,"Shack","Owned","Brick","Tile","Piped","None","None","Electricity",4,2,0,1,1,0,1,0,0,0,6263,5178,0,0,1,"Face-to-face",27,26,"Female","Portuguese","Complete",7920.64179104478,7476.754625935,7792.99198171473,0,2024-06-18
"HH00244_004","EA00956","DRC","DRC_Rural","Rural","P5","D11",2024-04-29,7,"Traditional","Rented","Wood","Thatch","Well","Grid","Flush","Paraffin",4,0,0,1,0,1,0,0,0,0,2960,2665,0,0,0,"Web",36,54,"Female","Local","Complete",7920.64179104478,6555.54514768591,6832.81896057897,0,2024-02-26
"HH00244_005","EA00956","DRC","DRC_Rural","Rural","P5","D11",2024-04-16,7,"House","Free","Brick","Iron","River","Grid","Pit","Electricity",3,2,1,0,1,1,0,0,0,0,NA,1099,0,0,0,"Face-to-face",55,32,"Male","Portuguese","Partial",7920.64179104478,7217.60404188707,7522.88034577353,0,2024-03-29
"HH00244_006","EA00956","DRC","DRC_Rural","Rural","P5","D11",2024-05-18,5,"Traditional","Rented","Brick","Thatch","Well","Grid","Pit","Paraffin",1,NA,1,0,0,1,0,0,0,0,1737,1585,0,0,1,"Face-to-face",49,47,"Male","English","Partial",7920.64179104478,7110.2792970445,7411.01618574125,0,2024-07-27
"HH00244_007","EA00956","DRC","DRC_Rural","Rural","P5","D11",2024-01-18,4,"Traditional","Owned","Wood","Iron","Piped","None","VIP","Electricity",2,2,0,1,1,0,0,0,0,0,77,58,0,0,0,"Face-to-face",22,48,"Male","Local","Complete",7920.64179104478,8592.8503227129,8956.29414300892,1,2024-01-20
"HH00244_008","EA00956","DRC","DRC_Rural","Rural","P5","D11",2024-06-16,6,"House","Rented","Brick","Tile","River","Grid","Flush","Electricity",2,2,0,0,0,0,1,0,0,0,5760,3504,0,0,0,"Face-to-face",54,55,"Female","English","Complete",7920.64179104478,8191.39169173145,8537.85538866269,0,2024-02-11
"HH00244_009","EA00956","DRC","DRC_Rural","Rural","P5","D11",2024-05-05,7,"Shack","Owned","Wood","Iron","Piped","Grid","VIP","Electricity",2,3,1,0,0,1,0,0,0,0,9589,7798,1,0,0,"Face-to-face",62,53,"Male","English","Complete",7920.64179104478,8533.14331194067,8894.06176017985,0,2024-02-29
"HH00244_010","EA00956","DRC","DRC_Rural","Rural","P5","D11",2024-04-29,2,"Flat","Other","Brick","Tile","River","Generator","Pit","Electricity",4,1,0,1,0,0,0,0,1,0,1728,1497,0,0,0,"Face-to-face",37,32,"Female","Local","Complete",7920.64179104478,8562.59914349385,8924.76345772018,0,2024-05-22
"HH00245_001","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-03-18,5,"House","Owned","Wood","Tile","Piped","Grid","Pit","Paraffin",5,3,1,0,1,0,0,0,1,1,17768,13140,1,0,1,"Face-to-face",42,47,"Male","Portuguese","Complete",3067.53179190751,2503.76820761528,2609.66776926668,0,2024-02-14
"HH00245_002","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-04-28,5,"Shack","Rented","Mud","Tile","Piped","Generator","Pit","Electricity",5,1,1,1,0,0,0,0,0,0,296,NA,1,0,0,"Face-to-face",35,43,"Female","Local","Complete",3067.53179190751,2768.65593721357,2885.75920948242,0,2024-05-24
"HH00245_003","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-01-11,4,"House","Owned","Mud","Thatch","Borehole","Grid","Flush","Wood",4,4,1,1,0,1,0,0,0,1,922,746,0,1,0,"Face-to-face",59,64,"Male","Local","Complete",3067.53179190751,3016.61667180426,3144.20770928238,0,2024-03-11
"HH00245_004","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-05-12,6,"House","Owned","Brick","Iron","Borehole","None","VIP","Charcoal",3,2,0,0,1,1,0,0,1,1,1844,1686,0,1,0,"Face-to-face",15,39,"Female","Local","Complete",3067.53179190751,2820.94251544301,2940.25730461582,0,2024-07-09
"HH00245_005","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-03-22,7,"Flat","Owned","Wood","Tile","Well","Generator","Pit","Paraffin",3,2,0,1,0,0,0,0,0,1,412,305,1,1,1,"Face-to-face",53,54,"Male","Portuguese","Complete",3067.53179190751,3550.6528803977,3700.83155207615,0,2024-04-24
"HH00245_006","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-05-22,5,"Shack","Rented","Mud","Iron","Well","Grid","None","Paraffin",5,1,1,0,0,0,0,0,0,0,729,638,0,1,1,"Face-to-face",36,43,"Male","Local","Partial",3067.53179190751,2982.8791380385,3109.04321034225,0,2024-02-08
"HH00245_007","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-06-02,5,"House","Rented","Brick","Iron","Well","None","VIP","Charcoal",4,3,0,1,0,0,0,1,1,0,990,882,0,1,0,"Face-to-face",37,27,"Female","Local","Complete",3067.53179190751,3177.2464647682,3311.6315116164,0,2024-02-03
"HH00245_008","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-01-09,8,"Traditional","Free","Wood","Iron","Other","Grid","Flush","Electricity",2,1,0,1,0,0,0,0,0,1,1041,955,0,0,0,"Face-to-face",69,57,"Male","English","Complete",3067.53179190751,3088.65096477696,3219.28876993369,0,2024-06-21
"HH00245_009","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-02-05,3,"Traditional","Other","Other","Other","Piped","Grid","Flush","Electricity",2,2,1,1,1,1,0,0,0,0,5093,3354,0,1,1,"Face-to-face",45,24,"Female","English","Complete",3067.53179190751,2545.17512206368,2652.8260335709,0,2024-07-15
"HH00245_010","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-02-07,3,"Flat","Free","Mud","Thatch","Piped","Grid","Pit","Electricity",3,2,1,0,0,0,0,0,0,0,755,518,1,1,0,"Face-to-face",56,28,"Male","Local","Complete",3067.53179190751,3445.59209080225,3591.32710370627,0,2024-01-18
"HH00245_011","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-02-26,6,"Traditional","Owned","Brick","Iron","Well","Solar","Pit","Wood",1,3,0,0,1,0,1,0,0,1,1985,1782,0,1,1,"Face-to-face",47,36,"Male","English","Complete",3067.53179190751,3456.55010287009,3602.74859664707,0,2024-06-19
"HH00245_012","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-06-27,6,"House","Free","Brick","Thatch","Piped","Grid","VIP","Wood",3,3,1,0,0,0,0,0,0,0,2736,2512,0,0,0,"Face-to-face",15,23,"Male","English","Complete",3067.53179190751,2874.26761029019,2995.83784154113,0,2024-02-03
"HH00245_013","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-04-07,4,"Traditional","Owned","Brick","Thatch","Piped","Grid","Flush","Paraffin",4,2,0,1,0,1,0,0,0,1,2546,2364,1,0,0,"Telephone",55,37,"Male","Portuguese","Complete",3067.53179190751,3158.70508669263,3292.30590606936,0,2024-02-18
"HH00245_014","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-05-11,3,"House","Owned","Brick","Tile","Piped","Grid","Pit","Electricity",1,3,1,0,0,1,0,1,0,0,235,170,0,1,0,"Face-to-face",48,51,"Female","English","Complete",3067.53179190751,3008.76369633892,3136.02258379737,0,2024-03-04
"HH00245_015","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-05-25,4,"House","Rented","Iron","Thatch","Piped","Grid","None","Paraffin",5,2,1,1,0,1,0,0,1,0,2699,1890,1,1,0,"Face-to-face",45,19,"Female","English","Complete",3067.53179190751,2952.18345909535,3077.04922473685,0,2024-07-30
"HH00245_016","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-05-10,4,"Shack","Free","Wood","Thatch","Well","Grid","Pit","Wood",4,1,0,0,0,0,0,0,0,0,586,NA,0,1,1,"Telephone",64,39,"Male","English","Partial",3067.53179190751,3016.35988394153,3143.9400603016,0,2024-06-14
"HH00245_017","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-01-30,6,"Flat","Rented","Brick","Iron","Piped","Generator","Pit","Wood",4,4,0,1,1,1,0,0,0,1,474,306,1,1,0,"Face-to-face",62,59,"Female","English","Complete",3067.53179190751,3609.70190973763,3762.37812344254,0,2024-06-09
"HH00245_018","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-06-07,3,"House","Free","Iron","Concrete","Other","None","None","Electricity",2,2,1,1,0,0,0,0,0,0,371,351,1,1,1,"Face-to-face",67,29,"Female","Local","Complete",3067.53179190751,2902.20446940379,3024.95632007343,0,2024-05-15
"HH00245_019","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-05-16,1,"House","Other","Brick","Iron","Piped","None","Flush","Paraffin",5,2,1,1,0,0,0,1,0,1,9559,7524,1,0,1,"Face-to-face",44,57,"Female","Local","Complete",3067.53179190751,3209.45038722849,3345.1975335161,0,2024-05-01
"HH00245_020","EA01251","Lesotho","Lesotho_Urban","Urban","P5","D3",2024-04-11,3,"House","Owned","Mud","Other","Borehole","Grid","Pit","Electricity",3,3,1,1,1,1,0,0,0,0,6552,NA,0,0,0,"Face-to-face",49,42,"Male","Local","Complete",3067.53179190751,3210.21048782703,3345.98978338467,1,2024-05-27
"HH00246_001","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-05-18,6,"Traditional","Owned","Wood","Thatch","Well","Grid","Flush","Paraffin",5,2,1,1,0,0,0,0,0,0,700,606,0,1,0,"Face-to-face",60,41,"Male","French","Complete",3380.14649681529,3068.57540877474,3198.36409675917,1,2024-05-25
"HH00246_002","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-04-18,4,"Traditional","Rented","Mud","Concrete","Other","Grid","Flush","Electricity",3,2,1,1,0,0,0,0,0,0,701,471,0,1,1,"Face-to-face",56,57,"Male","Local","Complete",3380.14649681529,3504.77412519738,3653.01230571932,0,2024-04-09
"HH00246_003","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-02-23,8,"House","Owned","Brick","Iron","Well","Solar","Pit","Charcoal",5,2,1,1,0,1,0,0,0,1,5678,4810,0,1,1,"Face-to-face",20,49,"Female","English","Complete",3380.14649681529,3779.00605305161,3938.84316707796,0,2024-01-20
"HH00246_004","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-06-20,7,"Shack","Owned","Wood","Tile","Piped","Solar","Pit","Paraffin",6,2,1,1,0,1,0,0,0,0,1435,NA,0,1,0,"Face-to-face",65,40,"Male","Local","Complete",3380.14649681529,3588.93946661162,3740.73751051664,0,2024-01-24
"HH00246_005","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-04-10,6,"Other","Owned","Other","Thatch","Borehole","None","Flush","Wood",2,1,1,1,0,0,0,0,1,0,6080,4476,1,1,1,"Face-to-face",41,26,"Male","Local","Complete",3380.14649681529,3034.57244348402,3162.92293958304,0,2024-07-29
"HH00246_006","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-05-11,8,"Traditional","Owned","Brick","Tile","Borehole","Grid","Flush","Wood",2,1,1,0,1,1,1,0,0,0,1204,778,0,1,0,"Telephone",42,34,"Male","Portuguese","Complete",3380.14649681529,3118.06084193653,3249.94256939004,0,2024-04-16
"HH00246_007","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-03-25,7,"House","Owned","Brick","Iron","Piped","Grid","Flush","Wood",3,1,1,1,1,0,0,0,0,0,288,199,0,1,1,"Telephone",52,38,"Female","Portuguese","Complete",3380.14649681529,3023.59559803278,3151.48181668069,0,2024-01-16
"HH00246_008","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-04-23,4,"Flat","Owned","Wood","Thatch","Piped","Grid","None","Gas",4,1,1,0,1,1,0,0,0,0,6838,5217,0,0,0,"Web",15,61,"Female","English","Complete",3380.14649681529,2807.12102242795,2925.85121673004,1,2024-05-24
"HH00246_009","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-03-01,5,"Flat","Rented","Wood","Tile","Other","Grid","Flush","Wood",5,3,0,1,0,0,0,1,0,0,1985,1473,0,1,0,"Face-to-face",31,36,"Male","English","Partial",3380.14649681529,3568.92995759768,3719.88167785861,0,2024-05-02
"HH00246_010","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-03-25,4,"House","Owned","Mud","Iron","Well","Grid","Pit","Wood",6,4,0,1,0,1,0,0,1,1,637,414,0,0,1,"Face-to-face",23,45,"Female","Portuguese","Complete",3380.14649681529,3632.38550299229,3786.02114360223,0,2024-05-07
"HH00246_011","EA01170","DRC","DRC_Urban","Urban","P2","D5",2024-02-11,4,"Flat","Owned","Brick","Iron","River","None","Pit","Electricity",5,3,1,0,1,1,0,0,1,1,2059,1468,0,1,0,"Face-to-face",57,37,"Female","Portuguese","Complete",3380.14649681529,3143.02655764833,3275.96423682379,0,2024-04-21
