"area_id","district_code","area_name","area_type","total_population","sample_size","direct_estimate_poverty","direct_estimate_se","auxiliary_mean_income","auxiliary_unemployment","auxiliary_education_years","auxiliary_asset_index","auxiliary_dependency_ratio","auxiliary_urbanization","satellite_nightlights","satellite_vegetation","distance_to_road_km","distance_to_market_km","climate_rainfall_mm","climate_temperature_c","model_based_estimate","model_based_mse","fh_estimate","fh_mse","synthetic_estimate","composite_estimate","reliability_flag"
"SA0395","D092","Area 395","Urban informal",6315,85,0.504705811328853,0.00973189261993546,761.199403707299,0.00655790160786761,3.85834530682466,-0.810181623212926,1.40709163470304,0.582326397325444,24.4528608404281,0.688158644126094,10.7537687097894,11.1536481692911,972.385076776937,23.6784154765249,0.564241344778593,0.00000100729174405563,0.560717515026658,0.00000088857767526692,0.561248000382278,0.543914003917316,"Use with caution"
"SA0396","D058","Area 396","Industrial",15770,18,0.0809211172378047,0.00520668129387196,881.403775046912,0.077091859863161,8.60750297990714,-0.0249963312715785,1.00523914131781,0.514762322348958,5.33426781864399,0.710927766025199,2.427101386711,0.983619773128077,668.948743279574,16.1848449458928,0.576445484710077,0.0000000853078482305202,0.56596352944733,0.0000000732939657054409,0.567278456634491,0.420450805784472,"Reliable"
"SA0397","D098","Area 397","Urban formal",2290,13,0.181275094264949,0.010782728364894,457.320735212968,0.165717916343805,6.62713015974867,-1.18014921537555,0.373046820829824,0.222764283709435,1.54966319359212,0.408914038038681,2.52509602578357,3.69678094038892,676.090468002672,21.0091636702545,0.704468401824883,0.00000140041863942556,0.676447191047366,0.00000133627045368306,0.68220441990306,0.52789556201264,"Reliable"
"SA0398","D040","Area 398","Urban formal",2019,12,0.374472774692777,0.00925177952798233,614.064958337559,0.0662388763729376,6.15286614301852,-1.24151308344095,0.766779937852367,0.21717542048059,1.29086367042552,0.653597273897926,22.9776039148185,6.10269226133823,1485.43680178819,21.8171366897957,0.550037968995563,0.000000751175501175296,0.541080669480187,0.00000072643967716113,0.542506756827032,0.491098301043964,"Use with caution"
"SA0399","D141","Area 399","Rural village",758,76,0.175908857911369,0.0104426377364596,631.799191666526,0.175581487982179,10.1625568975402,-0.0653952038999105,0.552884350229642,0.155707663454303,26.7585290611387,0.489624779084897,3.85633470935232,12.8087139404835,561.938348965046,20.9294609664648,0.543672919945446,0.00000124182203353975,0.551899616239326,0.00000117633375940116,0.555999745936959,0.439102388740939,"Unreliable"
"SA0400","D089","Area 400","Rural village",9233,70,0.455922423688525,0.0208161804675047,455.921930174228,0.247601941314665,5.41017361542452,-1.35833452433763,0.843720021681426,0.214849886424259,1.67318054334566,0.810500772032478,0.114136142656207,25.9599176595423,705.031132476456,16.4867584542972,0.723046144371012,0.0000205922492019008,0.758842378868489,0.0000179962461904986,0.771968305507872,0.6679663923145,"Unreliable"
"SA0401","D122","Area 401","Urban formal",7427,77,0.317841712405234,0.0024168306158791,617.034469824318,0.178440753153345,9.98101538916181,1.06779726539085,0.576989593506742,0.237825277284468,14.1770237756042,0.682638382377019,0.667603763286024,7.65037851366115,777.679353849562,22.2699075009535,0.619676551837775,0.00000000302413368684052,0.613129480798874,0.00000000340981843943557,0.613301960458076,0.524543150280782,"Reliable"
"SA0402","D142","Area 402","Commercial",3846,72,0.31488921992215,0.000388754948151211,1016.73328719111,0.121699812608965,7.55364982525056,-0.201661781811447,0.857961799506601,0.70021176118096,79.3364511112758,0.789824434484365,0.0850755698047578,1.13068711805349,1237.96704749787,18.3967032412533,0.466273491963473,0.00000000000261747513546369,0.509606586590893,0.0000000000022840055557037,0.509609529362433,0.45119137659027,"Reliable"
"SA0403","D002","Area 403","Commercial",2729,17,0.400154386815104,0.0022604600209456,303.249581252908,0.0702174704433367,10.5518528594409,0.443144117244932,1.12328653182991,0.56827459910502,0.540638113404733,0.420890745649959,6.59643687752491,0.628377653383923,863.598863076555,22.3198089269106,0.470344292463249,0.00000000308728171313876,0.470125888033648,0.00000000260954906976322,0.470161641228228,0.449134437668085,"Reliable"
"SA0404","D082","Area 404","Urban informal",4625,72,0.396185811139376,0.00758738871422882,2382.06142515901,0.171356676545686,10.6497545872675,1.08624380884026,0.480503635740479,0.343126930933644,6.65485732926621,0.744597022248082,3.21200397331268,3.31215826179604,459.842787074624,20.9954732278121,0.511299374427874,0.000000338417644320219,0.522330681041661,0.000000329515872658532,0.523056877725998,0.484487220070976,"Unreliable"
"SA0405","D098","Area 405","Rural scattered",5433,93,0.363130556051934,0.000660359522475514,803.219482575673,0.076087459682651,6.90112904699257,-0.161343243340534,1.42155157159589,0.441806633489957,3.22618740093388,0.566525711803677,8.29363445410693,1.37179756370558,780.834635534081,24.1937299750605,0.572543475624195,0.0000000000217681123478617,0.610642701315301,0.0000000000190152850957012,0.610653494693723,0.536389057736291,"Use with caution"
"SA0406","D012","Area 406","Industrial",1728,79,0.232200148728554,0.000799258656329169,1898.60678721028,0.202741747140667,9.77231123365072,-0.839210834494777,1.03179422281795,0.174863604230738,104.498532363696,0.437127164498475,2.07258559120858,3.83881990797818,595.530108050447,19.821023308011,0.550655274429851,0.0000000000382654353862195,0.540804902647901,0.0000000000408057769967992,0.540824616763963,0.448223476472097,"Reliable"
"SA0407","D117","Area 407","Urban formal",12455,88,0.0598940615469217,0.000904196201111778,1412.50365243394,0.44394759138666,6.02866546547471,0.0642025769594583,0.567109091859932,0.637093939282697,76.6368391441902,0.482724503568861,0.360406446270645,17.9436452864649,725.283162211664,18.7248607391056,0.722903398544173,0.0000000000718343010768442,0.751445072293399,0.0000000000668367320371553,0.751501611482641,0.543979769069456,"Reliable"
"SA0408","D040","Area 408","Rural scattered",2083,53,0.236236457628944,0.00526099008188565,1877.38496632259,0.307160778313951,3.47584322670338,-0.474777824419244,0.768428329795612,0.216785107996592,3.65928896337304,0.528980240069404,5.41404799537218,3.70148538146168,1130.4177885063,19.5684248757074,0.832936003940295,0.0000000802571101552423,0.839391763422523,0.0000000763958120660457,0.841061177681651,0.658445171684449,"Reliable"
"SA0409","D043","Area 409","Rural scattered",3458,49,0.266573056706391,0.00311068800950808,2752.12044736482,0.221785802013042,6.83636885896541,-0.50886945788414,1.00292340834696,0.363256578667527,3.28738593705218,0.579761623582634,0.130806741920596,18.7349544643405,817.149600991741,27.2948002775193,0.569980786877626,0.000000009361063454088,0.561389165908089,0.000000009354181321188,0.561674441175195,0.47294433314758,"Unreliable"
"SA0410","D052","Area 410","Rural scattered",1628,11,0.360210918075596,0.00763244174548649,534.294048195663,0.202135794087752,3.71287465828913,1.0886305604406,1.27606157060115,0.143113965646425,2.50415638900224,0.732886719405629,6.06469481696791,7.97647298540112,631.944542508541,19.9316895338643,0.779682123359264,0.000000284585964942796,0.78792906572693,0.00000033738936363269,0.790420702167076,0.659613621431529,"Reliable"
"SA0411","D013","Area 411","Urban informal",433,99,0.23484748413328,0.00397794419866324,1916.91877813812,0.277368884840641,9.80990245091928,0.305016298050021,0.480242234931961,0.354455448317028,2.55529506842495,0.675967373613439,2.4202879332006,11.0615944577067,756.53056493546,19.8084266379717,0.54507780219945,0.0000000248613462527958,0.522863206962323,0.000000025000463509475,0.523318964195564,0.43645849011361,"Reliable"
"SA0412","D032","Area 412","Rural village",2986,26,0.289304546289034,0.00839957244752161,1436.8483910882,0.315909925247932,3.81347950599775,-0.61621920074715,0.686552759051757,0.242803144274057,32.6149565408989,0.614104679414114,1.47667326964438,4.05896297839919,770.906469185482,22.570438743243,0.772608285275836,0.000000555880112518274,0.796787717575344,0.000000494282699215855,0.800368154322062,0.644542766189451,"Use with caution"
"SA0413","D127","Area 413","Rural village",1307,32,0.505429102049044,0.0189719550776744,286.532010209247,0.0425279106995054,11.5882363369925,0.749460519028447,0.878664229145417,0.335771114306033,3.54355347694215,0.795699357097775,1.47409867029637,2.27869867812842,1306.63159478045,23.1309956308918,0.436777074274545,0.0000125145293652346,0.431620482421762,0.0000125052194283833,0.428963851284655,0.453763068309946,"Reliable"
"SA0414","D027","Area 414","Urban informal",2099,27,0.176966603874029,0.000333509988639767,1340.02719297551,0.0348167707196238,7.83182432060508,-0.809464250107112,0.642790951154158,0.453460970509248,7.32684482144085,0.671315453158634,3.83250960127866,13.9770603248176,943.620849706768,19.4921863962413,0.489468413685254,0.00000000000105209405332705,0.507984726142197,0.00000000000123717333714925,0.507988408020774,0.408679289461747,"Use with caution"
"SA0415","D040","Area 415","Rural scattered",12475,91,0.23776216812594,0.0181818862622637,279.869457692444,0.100528064299171,10.6471931125267,-0.160642626908609,0.916174745219183,0.612223165743856,1.34586918356377,0.447030181981819,0.421360158361495,19.5172337434235,1208.20901044336,26.9357874453855,0.483135329480502,0.0000110014595455201,0.503830955221058,0.000010578668304238,0.512626683473879,0.424010319092523,"Use with caution"
"SA0416","D146","Area 416","Rural scattered",3181,76,0.407648102811401,0.00136944651885619,1074.6039956415,0.277378359662162,10.6646134159286,-0.0824709433093689,0.693591447524531,0.536736675345694,1.73480807650067,0.612443393765894,0.258138019834939,7.58534749927831,898.65038837544,28.2057387051206,0.484879363478686,0.000000000336778751554765,0.506844796389647,0.000000000351640481645394,0.506863399576544,0.477085788316173,"Reliable"
"SA0417","D093","Area 417","Industrial",5912,86,0.127825047178642,0.00574066394020695,1640.92700174591,0.0709917825101802,8.54451327032624,0.537181734276121,0.897487943062537,0.663602200490502,43.0663382312808,0.509453545835277,1.05981154600158,9.97046973514271,644.485425956557,17.755795642672,0.623362160174396,0.000000117816355617826,0.584754290880959,0.000000108247935354469,0.586260111369086,0.447675517770264,"Reliable"
"SA0418","D117","Area 418","Urban informal",522,15,0.321695914054691,0.00205272766268737,942.291039691582,0.153973295438332,11.0328947828053,0.703819249039431,0.74618546048954,0.627146879123376,0.481290744839888,0.222598736921707,7.92501820209336,3.32630735822022,983.099918588544,19.7717680911869,0.525093880753979,0.00000000207195955086665,0.540046348188393,0.00000000177477123024237,0.540138354311189,0.474541217948282,"Reliable"
"SA0419","D008","Area 419","Urban formal",4818,13,0.16373448418906,0.00358301364392292,894.965852761723,0.152409411704097,14.7661837487733,-0.251637513109076,0.325732007322614,0.500336442030631,46.9602755378036,0.555978885983259,1.12095490974918,11.3194422726018,1245.00608611064,19.4421463276263,0.445501756332282,0.0000000133063824393232,0.414556538865852,0.0000000164602587787382,0.414878543887872,0.339309922462814,"Reliable"
"SA0420","D062","Area 420","Urban informal",2392,45,0.0534469716772739,0.00104793753592127,646.80239493112,0.227895832757437,7.63368893923373,-1.65707060953677,0.932340176931657,0.291933583594553,38.7988898677302,0.540837610539254,10.1932570892842,0.183736604414832,720.280487571695,19.4527500602796,0.627144928486167,0.00000000013895760118001,0.626191725694199,0.000000000120585168847751,0.62625462298121,0.454368299489121,"Reliable"
"SA0421","D094","Area 421","Rural village",767,70,0.540173328809185,0.0144814334352103,489.789814138591,0.147378011433137,7.39975241062741,-1.18410771061157,1.31691441926106,0.291739123532736,3.8355518915311,0.630516559246788,4.8548423310504,1.41669303178787,712.251431764284,19.5558243104443,0.634925157977082,0.00000506656996733446,0.650926662690863,0.00000430757374786689,0.653249292057631,0.617700662526359,"Use with caution"
"SA0422","D044","Area 422","Industrial",1771,28,0.125689723369408,0.00373361022790329,1354.63538107899,0.135585470911895,8.96545243004372,0.59490506568239,0.412125104007541,0.129907724927709,40.8334666364559,0.663009995045904,1.49434697115794,46.4399774719901,614.863027656461,24.0576244428039,0.606051006311697,0.0000000186223432899053,0.566943852771816,0.0000000194048786925469,0.567558954203498,0.434567613951094,"Reliable"
"SA0423","D102","Area 423","Commercial",2985,52,0.120197220853496,0.00134751034125924,301.754375074451,0.103286289464064,6.49123289345111,-1.01510643540187,1.43154231017487,0.535658258834662,17.5545471275368,0.692127482864174,3.21092667756602,5.05809308495373,597.468830920248,23.67276091631,0.680165709150808,0.000000000330865208270309,0.70566715061736,0.000000000329647340131469,0.705773459317469,0.530026171688201,"Reliable"
"SA0424","D023","Area 424","Commercial",3257,20,0.239965109599938,0.00151727077381097,777.029968627447,0.101593243905965,4.72210667046239,-1.08386933296814,0.449400171178722,0.370830462290574,14.445194628373,0.279527228068204,7.62025137667871,7.92137203696084,1245.7194360454,26.1364907625874,0.730965171751395,0.000000000486453638278725,0.748143260817831,0.000000000529849344772356,0.748260249048745,0.595689815452463,"Reliable"
"SA0425","D121","Area 425","Urban informal",2319,89,0.371129785467717,0.0170465082202349,861.033843729187,0.197005232791991,2.70615735374177,0.180084532147984,0.885257163890857,0.166085857669408,13.2710917884653,0.62258999548694,2.92014089878649,41.9076405812926,539.373282593345,23.9493781121211,0.792050803749463,0.00000897886138639642,0.819155369035324,0.00000820543728433054,0.832174250675553,0.684747693965042,"Use with caution"
"SA0426","D074","Area 426","Commercial",977,60,0.244002174643625,0.00519762462945419,531.740131415464,0.214832658948371,11.4620961552889,-1.2546151159984,0.553724046535792,0.072144490640216,0.557740993424943,0.483555668745931,4.7520750275072,0.575888054445386,1312.5979910246,21.0525640073891,0.507567414582975,0.0000000733601088743654,0.52282209705044,0.0000000727860194453699,0.523575337485293,0.439176120328395,"Use with caution"
"SA0427","D066","Area 427","Rural village",2856,44,0.341340869506466,0.00334534321082297,692.388543528059,0.388838268668457,9.07925317079281,-1.53485990453482,0.792487072450994,0.549889798105303,40.182513678009,0.799763299550038,0.358774269742327,10.5640594449239,640.462703921331,23.0200787269652,0.699938962786087,0.0000000132403632276704,0.686335981599768,0.0000000125105660398342,0.686722076710892,0.582837447971777,"Reliable"
"SA0428","D138","Area 428","Urban formal",1343,71,0.202667148086694,0.000340216243446047,1061.46935647368,0.353642894893026,6.67615514590134,1.09973643651923,1.06090274434208,0.387573633343035,9.59591287026375,0.663633908378857,4.60007880793369,3.43766054138541,454.182778905177,26.0537911762618,0.743350862924727,0.00000000000131750698949059,0.750069689946207,0.00000000000133972343078641,0.750076025971461,0.585848927388353,"Reliable"
"SA0429","D074","Area 429","Industrial",1069,91,0.447079514477059,0.00208970983728955,1565.16561354424,0.101145756572834,5.2132710350155,-0.0919020017478429,0.640635625900248,0.304757750422008,17.0778307886767,0.535682377211227,0.706944433040917,1.15756726358086,691.730333588631,23.9497255340821,0.579070923161514,0.00000000216305528276734,0.58115495125542,0.00000000190613799633989,0.581213500486344,0.540932320221911,"Unreliable"
"SA0430","D081","Area 430","Urban informal",894,95,0.251476737952825,0.00390123212017577,630.820031245725,0.12356204356595,6.12241475984311,0.30976780192843,0.678918858799142,0.514134056583424,3.80481861056132,0.324287147767221,0.656114460434765,5.4811337775205,1029.40408749315,21.3639355462673,0.676951264992655,0.0000000206649968965225,0.682533358335111,0.000000023128458495391,0.683189409788728,0.553216372220426,"Use with caution"
"SA0431","D053","Area 431","Urban formal",4609,43,0.295088571473271,0.00960838876612622,690.940875947856,0.289502322008875,5.57074357604098,2.06305791371886,1.06626523700044,0.20867654065073,15.7991131022639,0.684272642401402,5.1180790815451,1.15326777100563,347.731012821704,20.9990694871407,0.761551991267013,0.000000940127054687651,0.76013875704259,0.000000844522463668168,0.764432153124128,0.620623701371794,"Reliable"
"SA0432","D111","Area 432","Rural village",4084,16,0.215171464291099,0.00830282153377444,2421.84188080843,0.138394682074963,6.70246982333054,0.949978417879862,1.06668402704423,0.407815894505951,2.29037708430089,0.610972309941451,1.82959648314863,15.405689998621,885.340243026009,27.4545800913523,0.520990783321377,0.000000508162826408637,0.539930795972989,0.000000471975217409112,0.54216958435773,0.442502996468422,"Reliable"
"SA0433","D109","Area 433","Rural scattered",4995,44,0.203608194208883,0.0104103506547792,823.202055685745,0.278942490912112,10.056562421601,-0.514214749145016,0.608723108016235,0.282326502309898,5.54783719133725,0.68969250971654,8.26722376304835,37.0830953658974,787.422156735703,19.9860664363107,0.655882365385311,0.00000117913340111301,0.676432169996527,0.00000116193028288493,0.681556418782805,0.534584977260234,"Reliable"
"SA0434","D068","Area 434","Rural scattered",4882,54,0.221730242149422,0.00187828065248196,860.745281199981,0.255020442428727,7.59201256170279,-2.05453692451793,1.19382317878824,0.232039169125344,5.84101690019023,0.246995553805628,1.10396924894303,2.30286942329258,578.045057424821,23.5253753217697,0.543596553898534,0.00000000146276906330572,0.570035082147955,0.0000000012441958563864,0.570157961943313,0.465543630148395,"Use with caution"
"SA0435","D022","Area 435","Urban informal",831,70,0.37240913555423,0.0153054368676617,1359.21724899976,0.198254909389491,4.73457794517703,0.475248071499669,1.24621884538926,0.21844993089462,0.446892756757211,0.734547850407691,5.53443188391549,8.97539637009513,1079.7551258605,21.0740725058992,0.659265030260892,0.00000585829607752188,0.691476992301969,0.00000536199775885367,0.698951360976646,0.595756635277647,"Reliable"
"SA0436","D076","Area 436","Rural scattered",2915,55,0.498131374051302,0.0165105988049637,1068.98256112459,0.0854663975954523,2.20507042053161,0.467746851210932,0.707727235705858,0.210291777133889,17.9018644016115,0.528403934779564,0.437557434197515,0.940748061984777,427.634051705285,20.8596581088681,0.665259636304752,0.00000718271875699496,0.672455875162656,0.00000723387376357471,0.677207958847261,0.62015852482925,"Reliable"
"SA0437","D068","Area 437","Urban formal",867,91,0.319974607533101,0.000393972720435125,644.042779172477,0.0925946574495899,7.82076755294744,-1.25535675611269,0.418504549898313,0.304625690325634,7.73032897622606,0.716054736104307,0.226790676824749,16.5188828847351,1217.09530052866,20.4300853493253,0.60932596920597,0.00000000000200197640503521,0.648626315319186,0.00000000000240911684608669,0.648631416470382,0.550030802983361,"Use with caution"
"SA0438","D011","Area 438","Rural village",1337,17,0.368522512869113,0.0188115379009714,1638.05833259673,0.080100235015819,8.20166408868455,-0.106170433735535,0.83978681681715,0.462802253028052,4.13936518752769,0.449441487918451,1.50016157180797,21.999354752383,521.151139933375,19.017769138672,0.524594657001044,0.0000116321308139385,0.516427605689342,0.0000120946786485399,0.52166158175276,0.472056077843273,"Use with caution"
"SA0439","D041","Area 439","Rural village",987,50,0.194760961957508,0.0000749183527641498,5184.07418504836,0.144568052249862,12.4778500200978,-0.633335684077915,1.11643426354139,0.381670193311601,4.1766157850222,0.574898170067201,0.26826735688914,23.4453078533027,1180.49872403604,22.4363196665799,0.381707467329683,2.61339427723988e-15,0.372215264244412,3.15030524310068e-15,0.372215363845246,0.318978973558341,"Reliable"
"SA0440","D123","Area 440","Urban informal",837,89,0.220730740747993,0.00655250778275411,2451.97400179771,0.0750369024612682,8.36838811120216,2.24717104799878,0.867557581770107,0.372515854638527,8.79435733809556,0.543616719931881,0.387792493028246,0.378732911316237,741.898955917001,20.3257899077256,0.571834606194683,0.000000195279273879788,0.542369817676084,0.000000183556392797675,0.543750786575372,0.445878094597657,"Reliable"
"SA0441","D145","Area 441","Commercial",7201,88,0.212590391332567,0.00463150082825176,1642.48221396564,0.268924588148179,5.04263842350045,0.44842523382986,0.815450361475615,0.349673689359776,0.821701659874288,0.338283009102664,0.760251651518047,34.1275905055885,574.556358178217,24.4834615898591,0.71651742691723,0.000000047092895543208,0.731577279140924,0.0000000459151899744298,0.732690547530181,0.575881212798417,"Reliable"
"SA0442","D036","Area 442","Urban formal",4062,13,0.179355971220589,0.00453328204025581,797.045545908664,0.0969197145772937,10.1613664559501,-0.168324145844304,0.683612682506328,0.262454984871282,35.4601184564013,0.616674160929611,8.38271275120688,2.7161999282727,1010.74682494105,24.614475711748,0.404166589227156,0.0000000503704219703287,0.402970073480197,0.0000000421462919810684,0.403429614907075,0.335885842802315,"Reliable"
"SA0443","D134","Area 443","Rural village",2051,38,0.33763247715674,0.011355039939533,1223.81138533132,0.135171412481239,4.30935286660022,-0.281737868288004,0.825112377553735,0.499618885498274,16.5618592813598,0.45788694852133,27.6065787006367,11.1296263434827,995.573504468785,23.2974634419783,0.703781439977967,0.0000014346045383048,0.706846837930796,0.0000016413106876325,0.711607374624699,0.596082529698579,"Reliable"
"SA0444","D032","Area 444","Rural village",3730,85,0.226132834849497,0.00842079763490862,4576.18689217474,0.1022266452219,5.608975543581,1.02005063918072,0.598524905518779,0.683672603251761,4.21961497741624,0.597840942363906,5.57131109272546,1.87580930069089,368.839771280403,20.5478008905778,0.602940476490004,0.000000492875126853351,0.622386225750958,0.000000499280052383134,0.625196051920803,0.503510208480519,"Reliable"
"SA0445","D015","Area 445","Rural scattered",7957,38,0.2359834594802,0.0115039518831392,4207.75808274399,0.171308343331839,6.12461817627116,0.0768554281136355,0.609378187676824,0.234881469877532,27.8647364677734,0.771114651538298,7.97455321024072,18.1577931881746,608.523420791271,20.5595398439209,0.565865196872784,0.00000201683787772029,0.583439817766142,0.00000172853601489785,0.588038086793034,0.479202910280359,"Reliable"
"SA0446","D018","Area 446","Urban informal",19358,31,0.168323509212837,0.000111358147328291,573.894496331842,0.0999178009700992,10.9170110165736,0.179367660789037,0.760189101981654,0.594622142354596,0.438418444561282,0.453765852973179,0.934156603179872,13.1912498823823,970.801759671358,19.554610761194,0.46856226074126,0.0000000000000177603391207531,0.454264636312573,0.0000000000000153775606728648,0.454264990897784,0.368482298182652,"Use with caution"
"SA0447","D141","Area 447","Rural scattered",12345,34,0.704774888448723,0.00253198832299668,1269.17477106593,0.158507640934299,9.47666900692016,-0.597815327726012,0.843267732953313,0.449029822970655,4.76430252903569,0.521273435067823,11.9053066236185,2.15825971278449,1095.30915830826,23.1113021462449,0.633053128787179,0.00000000376797702963845,0.628261602309053,0.00000000410741380504559,0.628212549910116,0.651215588150954,"Use with caution"
"SA0448","D024","Area 448","Commercial",6561,88,0.338463288430972,0.0011524341319367,864.774748466134,0.328532191122932,9.43725048790527,0.869230480843441,1.30227007724327,0.58231446262425,3.3053393169644,0.569168759678954,3.62887235586454,5.0045559508726,789.961587899158,26.3998135910221,0.711664038630354,0.000000000153199145739797,0.683562448824527,0.000000000176362714477355,0.683608281596845,0.580032700706461,"Reliable"
"SA0449","D130","Area 449","Industrial",765,15,0.320663705678907,0.0073496802393585,1163.41276822184,0.441569582427205,9.15472944989115,-0.84267949264154,0.800175595127057,0.601341798777368,7.53251773739918,0.553887465161877,1.60140512278304,23.5989907035649,669.264506542845,26.8931883152337,0.678168173139103,0.000000273122093880309,0.682651337250504,0.000000290224538490947,0.684606714785249,0.574055047779025,"Unreliable"
"SA0450","D003","Area 450","Urban informal",1869,60,0.116205792818691,0.00061036634728841,376.800910007981,0.126670383861206,8.70799687995796,0.788595879560394,0.588097166524211,0.624633967346659,0.453748864976386,0.69904948090258,14.3697683504763,1.78744154062535,1079.25630223599,16.8908267418975,0.617331266812789,0.0000000000160738514856624,0.62331570081801,0.0000000000138786154815822,0.62333459304945,0.471182728418214,"Reliable"
"SA0451","D142","Area 451","Rural scattered",1772,100,0.366135921163101,0.0084275792867592,2690.55701073854,0.0580256171770777,4.8127313349725,-0.986682434481472,0.902268898047616,0.507600700153237,6.66084206129352,0.719214055571487,2.0823386288248,3.03497933182149,516.25781447644,21.9637294254306,0.658641248054563,0.000000444056918607469,0.665900660663084,0.000000500884685427301,0.668029712525768,0.575971238813089,"Use with caution"
"SA0452","D123","Area 452","Rural scattered",5572,18,0.58106465565021,0.00662419014324804,1276.08122419221,0.476695729685958,8.0097916735153,0.942202336200619,1.08706090447387,0.557575958113315,5.74879873140996,0.427118588000718,10.5315139866475,14.8486695057693,985.910931644149,22.2377640062627,0.863876285505305,0.000000225594433198524,0.893141639556105,0.000000191703326807985,0.894511030086358,0.799518544384337,"Reliable"
"SA0453","D081","Area 453","Industrial",2590,83,0.495171977035993,0.00882831352836117,1112.50007156472,0.372637526997506,11.2820761974619,-0.183406380764558,0.884760064176213,0.425035157424503,53.1896135382735,0.722423940751816,6.88883391187942,16.0704782234202,747.619340413856,26.9853901504734,0.517172881064167,0.000000635762985103827,0.513641253391618,0.000000602752836270247,0.513785201305785,0.50810047048493,"Use with caution"
"SA0454","D130","Area 454","Rural scattered",4719,12,0.19717202407172,0.000120495624985983,2051.36326985275,0.226436933550874,11.2966547578951,-0.222543445426358,0.453319341794084,0.509060568357389,0.519239714100742,0.823650979372422,0.505241272039711,23.1049257690523,561.398278047475,18.370462788246,0.53683968951287,0.0000000000000208374351515089,0.543543850628176,0.0000000000000210806735980316,0.543544353532207,0.439632302661239,"Unreliable"
"SA0455","D132","Area 455","Commercial",27705,67,0.138421019062858,0.00607938474352173,744.567088255871,0.151711266198924,5.16997771391707,-0.0907741211758477,0.6069269132016,0.295654888592845,8.24438573051244,0.641941894197912,0.908763613551855,26.012100445709,673.849281733119,20.0830710338036,0.634888978932939,0.000000133543361379734,0.645094913279864,0.000000136093182638816,0.646967525214336,0.493092745014762,"Reliable"
"SA0456","D044","Area 456","Urban informal",2724,14,0.620844376907789,0.0043845307981375,291.047755294612,0.108280512154507,6.6347615689199,0.488021739562537,1.06240525571053,0.484970190370733,18.9046791015801,0.580861318005565,8.39524283031833,4.34886205475777,1042.68904176378,21.8115368544595,0.621137599277905,0.0000000419658215072357,0.595858292058807,0.0000000368857322203036,0.595810258533647,0.603354117513501,"Reliable"
"SA0457","D119","Area 457","Industrial",2710,77,0.412237931350235,0.00382271032823372,2411.22108126583,0.229792081380368,7.84635335716425,-0.353957619478477,0.651510884063885,0.21120191296509,3.00050599692105,0.591545924656316,0.189182846914914,2.94808643404394,1120.34926324725,22.5898575195883,0.698577393154039,0.0000000244554671434118,0.699516919301164,0.0000000213231510545715,0.699936723368522,0.613333222915885,"Reliable"
"SA0458","D014","Area 458","Industrial",977,21,0.151001913415512,0.00105683574527408,1244.83718324646,0.0333141023470493,6.74407722011844,-0.240224900297483,1.03450011900726,0.123568207004355,7.95878546279736,0.476817688256863,2.23465698771179,3.23639503214508,1221.497332217,26.548429737459,0.626652115564981,0.0000000000998707778435068,0.600546683220775,0.000000000124733029952045,0.600596892956695,0.465683252279196,"Reliable"
"SA0459","D039","Area 459","Industrial",2760,100,0.176159344344523,0.00142965111070159,1085.8644332247,0.27499238241609,5.50833479762699,0.187486974967561,0.850354053632724,0.278369673114862,33.4032036032822,0.265509708725043,7.09513874682498,11.9055299084158,1184.67800804745,14.7232915752612,0.706595654841612,0.000000000356743493385003,0.688118115679151,0.00000000041766829319354,0.688222755050089,0.534530484278763,"Reliable"
"SA0460","D077","Area 460","Rural village",1552,56,0.167792750577116,0.000309505115406914,1082.63444444755,0.0656928482643422,5.24031915905187,0.60568317091661,0.825333990769849,0.328536508098172,230.228909871039,0.651258551108554,7.18912088505053,5.48102306202054,1264.96666685178,29.4554444002361,0.661293407023346,0.000000000000876866425782883,0.638676614002011,0.000000000000917629073483879,0.638681124759414,0.497411454974542,"Use with caution"
"SA0461","D098","Area 461","Industrial",1516,87,0.123644833099585,0.00184637395079446,568.368068674391,0.306963053617588,5.87410962334127,0.35099251118584,0.498170715140371,0.281664108335083,1.80938314121381,0.660070597017843,5.01584204824126,7.19654509755683,575.157718354913,26.1573038952542,0.81115640846899,0.00000000103033330357924,0.797849693135543,0.0000000011617980079295,0.798079536096352,0.595588235124756,"Use with caution"
"SA0462","D088","Area 462","Commercial",9790,21,0.139065336384415,0.00569269146565199,1363.26631920289,0.17521129343341,9.60975507314072,0.253271331274365,0.433542768454493,0.449340372830715,1.9295080230485,0.291645584943879,2.60488874511793,10.3254606384308,1006.48412317767,17.2928366199647,0.601547313731334,0.0000000959158608900628,0.609207880667522,0.000000104680419541933,0.610731459204805,0.46816511738259,"Use with caution"
"SA0463","D119","Area 463","Rural village",7071,61,0.464447115149543,0.00234888653615673,1130.62968570139,0.153341308627903,6.80212657830631,1.13096533668331,0.429315768602399,0.402772448580569,1.60022876936309,0.299694275411878,5.70471207590258,0.494809071533382,1157.1449235393,24.1019244604642,0.703912851296045,0.00000000339786407625855,0.698130256688341,0.00000000304234603012811,0.698259185939295,0.628025314226701,"Unreliable"
