"ea_id","country","province_code","district_code","stratum","urban_rural","ea_type","total_households","total_population","households_listed","longitude","latitude","elevation","road_distance_km","health_facility_km","school_km","market_km","mobile_coverage","accessibility","last_census_year","listing_date","selection_probability","psu_weight","quality_flag"
"EA03465","Comoros","P6","D18","Comoros_Urban","Urban","Formal",121,539,117,21.4423382235691,-8.82899977266788,950,28.4217306402254,10.5735555380107,5.34676132237023,41.3106456100663,"4G","Very Difficult",2022,2023-09-21,0.000228008057540943,4385.80991735537,0
"EA03466","Comoros","P3","D25","Comoros_Urban","Urban","Informal",160,789,162,33.7523449491709,-33.0495913070627,227,5.65868897829205,10.6996598835559,17.1667954317274,9.75474400212988,"None","Easy",2022,2023-10-29,0.000301498257905379,3316.76875,0
"EA03467","Lesotho","P6","D23","Lesotho_Urban","Urban","Formal",173,809,168,27.3245934117585,-13.5574944806285,874,14.728176034987,2.78800713709958,0.119082804004377,8.74814874026924,"2G","Easy",2022,2023-08-08,0.000325994991360191,3067.53179190751,0
"EA03468","Botswana","P1","D8","Botswana_Rural","Rural","Village",73,248,77,21.3575009861961,-11.5006017545238,867,8.16104001132771,9.29790136362326,3.99609302615231,28.6035957733605,"2G","Easy",2022,2023-08-07,0.000137558580169329,7269.6301369863,0
"EA03469","DRC","P2","D7","DRC_Urban","Urban","Informal",125,645,119,31.2361891241744,-10.9162188111804,790,94.2078669968635,22.8278489957068,0.173387138638645,0.204974734224379,"4G","Moderate",2022,2023-10-08,0.000235545513988577,4245.464,0
"EA03470","Comoros","P7","D25","Comoros_Rural","Rural","Village",85,354,85,33.4366013528779,-30.333344724495,361,56.99540765645,24.2738032887194,0.82815232900799,25.3275644580338,"2G","Moderate",2022,2023-09-02,0.000160170949512232,6243.32941176471,0
"EA03471","Angola","P4","D22","Angola_Urban","Urban","Formal",200,838,193,24.5348839461803,-30.636974403169,470,13.5138956597075,10.8244724613306,12.9504358182095,59.9300105186337,"4G","Easy",2022,2023-01-14,0.000376872822381723,2653.415,0
"EA03472","Comoros","P6","D1","Comoros_Urban","Urban","Mixed",115,511,111,19.2551011871547,-19.7083770832978,411,3.1088529038243,2.37259907570842,0.849671543110162,7.08435167558491,"3G","Moderate",2022,2023-08-05,0.000216701872869491,4614.6347826087,0
"EA03473","DRC","P8","D22","DRC_Rural","Rural","Village",116,648,108,23.3590736845508,-5.43133105384186,458,11.4573985338211,11.7360079563679,9.65274305916434,28.7336431524221,"3G","Difficult",2022,2023-10-25,0.000218586236981399,4574.85344827586,0
"EA03474","Angola","P3","D23","Angola_Rural","Rural","Farm",95,401,90,24.4480390567333,-21.5151387942024,639,1.77981549641117,4.65697851032019,0.637076799757779,43.9595732440181,"2G","Easy",2022,2023-12-30,0.000179014590631319,5586.13684210526,0
"EA03475","Botswana","P3","D22","Botswana_Urban","Urban","Formal",217,786,198,24.9002550542355,-6.27944313455373,322,91.9825871888191,11.837656115693,0.509889452342603,21.5022992702637,"3G","Moderate",2022,2023-06-26,0.00040890701228417,2445.54377880184,0
"EA03476","Eswatini","P7","D25","Eswatini_Rural","Rural","Settlement",60,343,60,28.1950375810266,-17.3963038180955,558,32.4351941210714,0.85152190644294,0.960802417248487,7.73892960045487,"None","Difficult",2022,2023-07-19,0.000113061846714517,8844.71666666667,0
"EA03477","Botswana","P4","D6","Botswana_Urban","Urban","Mixed",218,938,224,30.3917031455785,-31.669834672939,881,14.5750589319505,1.23277177568525,1.47422208916396,0.404304871335626,"3G","Moderate",2022,2023-08-31,0.000410791376396078,2434.32568807339,1
"EA03478","Botswana","P7","D15","Botswana_Urban","Urban","Informal",146,596,156,18.1844178400934,-28.0659338016994,438,25.1102870552543,7.44600258725596,2.47112586861476,6.53460865141824,"3G","Easy",2022,2023-08-26,0.000275117160338658,3634.81506849315,0
"EA03479","DRC","P2","D22","DRC_Rural","Rural","Village",82,378,81,26.644140179269,-23.4346301667392,146,112.35689119737,11.2420045300843,2.10742836352438,41.944216627949,"None","Easy",2022,2023-09-14,0.000154517857176506,6471.74390243903,0
"EA03480","Botswana","P2","D3","Botswana_Rural","Rural","Farm",100,317,102,34.5412933127955,-27.193910588976,596,33.8259125583547,12.745854127732,0.839101081203652,8.19778085919097,"3G","Difficult",2022,2023-01-17,0.000188436411190862,5306.83,0
"EA03481","Angola","P5","D6","Angola_Rural","Rural","Village",114,494,108,16.3846793910488,-18.056515220087,436,14.7811129689217,35.0487401254268,11.2032851291107,29.5760530593309,"4G","Moderate",2022,2023-02-18,0.000214817508757582,4655.11403508772,0
"EA03482","DRC","P2","D12","DRC_Rural","Rural","Farm",53,193,55,20.7275833701715,-29.8937072674744,745,14.476726052817,18.4000760308447,13.1209760991143,0.853270618245006,"3G","Moderate",2022,2023-11-04,0.0000998712979311566,10012.8867924528,0
"EA03483","DRC","P2","D5","DRC_Rural","Rural","Village",58,254,62,24.4486549170688,-28.2754207937978,686,20.2907247691158,6.76217637490481,0.484410694334656,7.29000030085444,"3G","Difficult",2022,2023-03-04,0.0001092931184907,9149.70689655172,0
"EA03484","Eswatini","P1","D3","Eswatini_Rural","Rural","Village",62,240,59,26.8822432588786,-21.4072432066314,307,1.76348348037556,9.17038067357558,6.39175181256092,2.25894021335989,"3G","Easy",2022,2023-07-13,0.000116830574938334,8559.40322580645,1
"EA03485","Comoros","P4","D25","Comoros_Urban","Urban","Formal",232,1137,225,28.7836666125804,-25.5177440494299,1002,1.8084904747047,2.45797829198001,3.08622660348192,19.7229953336747,"3G","Moderate",2022,2023-06-15,0.000437172473962799,2287.42672413793,0
"EA03486","Angola","P5","D4","Angola_Urban","Urban","Informal",131,533,130,16.9806806975976,-11.2061172979884,674,15.5755651881918,5.88081141468138,6.52728608322746,0.0706546101719141,"3G","Difficult",2022,2023-09-19,0.000246851698660029,4051.01526717557,0
"EA03487","DRC","P8","D24","DRC_Rural","Rural","Village",66,265,62,20.6559515418485,-31.4221404725686,853,29.0326153848994,13.7322180807115,1.00612257714019,64.5241430177729,"4G","Easy",2022,2023-09-05,0.000124368031385969,8040.65151515152,1
"EA03488","DRC","P8","D11","DRC_Urban","Urban","Formal",108,560,115,26.8402373930439,-5.383694707416,1206,27.2809284961525,0.661581531451456,0.317924201083065,2.4656340200454,"2G","Easy",2022,2023-09-14,0.000203511324086131,4913.73148148148,0
"EA03489","DRC","P4","D22","DRC_Rural","Rural","Farm",96,490,87,23.6506276484579,-34.1997433826327,280,51.6808716559267,22.996919172487,0.299010183662176,28.4833178097818,"3G","Difficult",2022,2023-01-21,0.000180898954743227,5527.94791666667,0
"EA03490","Botswana","P1","D25","Botswana_Rural","Rural","Village",115,418,112,22.4673096369952,-18.5601526219398,1144,3.10505982488394,1.29429515916854,6.68891305548555,29.4340126576338,"2G","Difficult",2022,2023-11-26,0.000216701872869491,4614.6347826087,0
"EA03491","DRC","P4","D17","DRC_Urban","Urban","Formal",123,526,124,17.066493765451,-16.8532311054878,657,9.06924404344451,46.9909687687583,4.0068356131897,7.31158683076501,"None","Difficult",2022,2023-08-21,0.00023177678576476,4314.49593495935,0
"EA03492","Comoros","P5","D12","Comoros_Urban","Urban","Formal",223,974,209,32.66513930168,-13.3780620247126,1184,11.2059523140528,11.39312941539,7.04936234702869,3.43725900172752,"2G","Easy",2022,2023-02-22,0.000420213196955621,2379.74439461883,0
"EA03493","Angola","P8","D5","Angola_Urban","Urban","Formal",179,679,159,30.8295102464035,-22.6599227078259,666,85.8250129925919,10.2603422604374,26.6194727350224,8.31278494326398,"3G","Moderate",2022,2023-06-15,0.000337301176031642,2964.7094972067,0
"EA03494","Angola","P8","D23","Angola_Urban","Urban","Informal",79,346,71,31.8197223497555,-31.2021582410671,800,2.96209057560191,5.95303040463477,9.32825878220511,9.4883537851274,"4G","Very Difficult",2022,2023-06-24,0.000148864764840781,6717.50632911392,0
"EA03495","DRC","P7","D25","DRC_Rural","Rural","Village",106,549,99,31.5652626054361,-33.0825648689643,894,1.53109758252608,0.106922783622568,0.670879731099044,6.99228767305613,"4G","Easy",2022,2023-11-22,0.000199742595862313,5006.44339622641,0
"EA03496","Botswana","P3","D15","Botswana_Urban","Urban","Formal",176,593,167,29.6535679046065,-10.3018787293695,1221,19.2124840535156,7.49123689676535,14.7551577448436,1.92799672018737,"2G","Moderate",2022,2023-11-19,0.000331648083695916,3015.24431818182,0
"EA03497","Comoros","P6","D6","Comoros_Urban","Urban","Informal",203,933,191,29.6706084813923,-14.0434364415705,1145,21.2451665409419,3.8256967253983,12.6086212340556,11.4851059432359,"2G","Moderate",2022,2023-02-16,0.000382525914717449,2614.20197044335,0
"EA03498","Comoros","P1","D7","Comoros_Rural","Rural","Farm",26,122,26,17.6314429286867,-6.15663998294622,484,14.8095021606423,13.2582015539975,1.11763461958617,46.7004255432883,"2G","Moderate",2022,2023-08-30,0.000048993466909624,20410.8846153846,0
"EA03499","Eswatini","P4","D20","Eswatini_Rural","Rural","Village",83,360,77,32.4802027875558,-8.95834362367168,919,35.4117314540339,12.5814662590147,6.05401085202998,37.7081968895813,"2G","Very Difficult",2022,2023-11-20,0.000156402221288415,6393.77108433735,0
"EA03500","Botswana","P8","D2","Botswana_Urban","Urban","Formal",147,678,148,17.9252575337887,-13.396581071429,-127,7.23265766864643,6.34909011889249,0.422831196337938,102.07078073538,"2G","Moderate",2022,2023-01-08,0.000277001524450567,3610.08843537415,0
"EA03501","DRC","P2","D11","DRC_Rural","Rural","Settlement",85,328,77,29.2021398199722,-32.06294716103,554,36.753699321062,9.86523493151081,0.677964291481803,10.0904752104543,"4G","Easy",2022,2023-10-08,0.000160170949512232,6243.32941176471,0
"EA03502","Angola","P2","D24","Angola_Rural","Rural","Settlement",97,514,101,28.6801425879821,-15.5948267434724,474,5.49389195458297,1.16744205821306,2.11987252347171,3.81922057829797,"4G","Easy",2022,2023-02-16,0.000182783318855136,5470.9587628866,0
"EA03503","Botswana","P6","D17","Botswana_Rural","Rural","Village",128,502,124,15.3191817458719,-25.0120593537576,1304,48.2658205067223,1.15503615502251,0.147589229820824,3.21652264567092,"None","Easy",2022,2023-04-12,0.000241198606324303,4145.9609375,0
"EA03504","Angola","P2","D18","Angola_Rural","Rural","Village",64,285,61,19.2049203487113,-29.6940017468296,531,15.1393505977467,1.18927306495607,0.233400474544095,0.565771093687916,"4G","Moderate",2022,2023-05-20,0.000120599303162151,8291.921875,0
"EA03505","Angola","P5","D20","Angola_Urban","Urban","Formal",165,734,165,29.8058547312394,-27.9153752001002,814,39.1010766362256,8.23299548956779,3.84615373137155,88.3782324889555,"3G","Easy",2022,2023-01-29,0.000310920078464922,3216.26060606061,0
"EA03506","Angola","P4","D4","Angola_Urban","Urban","Mixed",178,721,176,32.2556631965563,-20.5435643601231,893,41.7481222537762,1.3314814446494,0.329862118232995,10.4272019589357,"3G","Moderate",2022,2023-06-19,0.000335416811919734,2981.36516853933,0
"EA03507","Botswana","P5","D8","Botswana_Rural","Rural","Farm",61,251,63,24.9015226541087,-18.7856718478724,746,16.834498452954,1.9997194968164,4.16004137580699,3.34922819245595,"3G","Very Difficult",2022,2023-06-24,0.000114946210826426,8699.72131147541,0
"EA03508","DRC","P5","D18","DRC_Urban","Urban","Formal",175,766,198,17.4876776011661,-15.9807453514077,1055,56.1754836203689,11.6365331872822,0.682643346954137,22.0426327669183,"3G","Easy",2022,2023-02-12,0.000329763719584008,3032.47428571429,0
"EA03509","DRC","P5","D7","DRC_Rural","Rural","Settlement",98,474,90,34.9520789459348,-24.4415302155539,1305,5.1619053862823,0.739420116879046,2.98760142875835,11.6525226545738,"2G","Easy",2022,2023-12-06,0.000184667682967044,5415.13265306122,0
"EA03510","Lesotho","P3","D6","Lesotho_Rural","Rural","Farm",110,621,107,31.1046838853508,-11.7004911461845,1169,38.6267832459366,0.271835369057953,8.19520616861892,16.1474901010288,"4G","Easy",2022,2023-09-14,0.000207280052309948,4824.39090909091,0
"EA03511","Comoros","P3","D23","Comoros_Rural","Rural","Settlement",70,315,62,32.5971291167662,-30.0137111288495,696,7.78534180312315,2.89199434686452,11.1194433674024,21.6646584565002,"None","Moderate",2022,2023-11-09,0.000131905487833603,7581.18571428571,0
"EA03512","Eswatini","P6","D9","Eswatini_Urban","Urban","Formal",102,532,101,22.9844057094306,-25.0387062062509,184,14.1365261515602,2.96086934395134,1.23552646129637,2.42345087695867,"4G","Easy",2022,2023-12-21,0.000192205139414679,5202.77450980392,0
"EA03513","Angola","P1","D6","Angola_Rural","Rural","Village",138,514,129,25.3321359539405,-31.0008403426036,1073,9.36981135746464,2.03003186732531,0.337057741083179,13.8328281316058,"3G","Easy",2022,2023-04-30,0.000260042247443389,3845.52898550725,0
"EA03514","Eswatini","P5","D10","Eswatini_Rural","Rural","Settlement",76,348,78,20.9104021731764,-11.0347245470621,409,25.0786999695677,8.93919504788367,0.829645494794573,7.41449735127389,"None","Moderate",2022,2023-11-06,0.000143211672505055,6982.67105263158,0
"EA03515","Botswana","P6","D25","Botswana_Rural","Rural","Settlement",168,969,185,31.7909489013255,-23.241548766382,1162,0.504601748092438,5.83471782505512,13.2402857591058,0.156944808550179,"2G","Easy",2022,2023-10-18,0.000316573170800647,3158.82738095238,0
"EA03516","Botswana","P5","D20","Botswana_Urban","Urban","Formal",176,742,176,31.496218862012,-20.968152731657,723,18.7454322219701,31.2717197073584,1.13837250121205,52.8167800835103,"3G","Easy",2022,2023-09-12,0.000331648083695916,3015.24431818182,0
"EA03517","Botswana","P7","D9","Botswana_Rural","Rural","Village",61,244,61,NA,NA,855,91.0756872448713,2.0995674515143,1.06555756181479,9.71274302573875,"3G","Difficult",2022,2023-10-11,0.000114946210826426,8699.72131147541,0
"EA03518","DRC","P6","D10","DRC_Rural","Rural","Village",65,182,66,23.9877315470949,-11.1198106571101,813,28.6636486098592,5.67457493394613,0.061877447230309,7.4388723306365,"2G","Easy",2022,2023-09-02,0.00012248366727406,8164.35384615385,0
"EA03519","DRC","P1","D19","DRC_Rural","Rural","Village",70,310,66,NA,NA,634,10.1827994221821,1.1445878399536,9.38277072231186,10.7077064350947,"2G","Easy",2022,2023-06-20,0.000131905487833603,7581.18571428571,0
"EA03520","Eswatini","P8","D3","Eswatini_Rural","Rural","Village",122,574,120,31.7599006509408,-27.6813715393655,343,75.6484046536398,4.53861088957638,4.06587880083776,52.0267164768809,"2G","Moderate",2022,2023-08-07,0.000229892421652851,4349.86065573771,0
"EA03521","DRC","P6","D24","DRC_Rural","Rural","Settlement",67,253,66,19.9986500106752,-13.6095855711028,177,11.3207407295704,11.3359968918831,1.83903043391183,3.46316869687519,"3G","Easy",2022,2023-04-21,0.000126252395497877,7920.64179104478,0
"EA03522","Comoros","P1","D24","Comoros_Urban","Urban","Formal",149,542,151,18.7172234337777,-12.113974802196,1242,18.2688368241045,11.9533576253326,1.22103638431388,2.0282373810187,"4G","Easy",2022,2023-09-09,0.000280770252674384,3561.63087248322,0
"EA03523","Botswana","P7","D15","Botswana_Urban","Urban","Mixed",145,792,145,28.7916962569579,-14.1062133619562,489,32.7038113715801,3.70451932348535,1.51250430615619,11.2402837251531,"3G","Moderate",2022,2023-02-16,0.000273232796226749,3659.88275862069,0
"EA03524","Angola","P2","D25","Angola_Rural","Rural","Settlement",77,388,75,27.6599243795499,-17.5052727712318,1230,0.342863192781806,10.4151681806417,11.0302522362469,1.58838034240059,"3G","Moderate",2022,2023-07-17,0.000145096036616963,6891.98701298701,0
"EA03525","Angola","P8","D5","Angola_Rural","Rural","Farm",136,610,125,17.7515198756009,-11.4898044522852,1542,0.376619058569831,4.2822778550908,1.00850805640221,25.7644881481741,"3G","Moderate",2022,2023-10-16,0.000256273519219572,3902.08088235294,0
"EA03526","Eswatini","P8","D10","Eswatini_Rural","Rural","Settlement",70,279,68,23.4922878956422,-14.4566420000046,1261,6.75333540420979,2.78403110336512,3.94317727514958,4.5144239673391,"2G","Very Difficult",2022,2023-12-11,0.000131905487833603,7581.18571428571,0
"EA03527","Botswana","P8","D14","Botswana_Rural","Rural","Village",74,350,68,24.1194467246532,-19.9692601943389,1244,25.1784472017291,10.6157042454453,3.35077790543437,22.236132378361,"4G","Moderate",2022,2023-10-14,0.000139442944281238,7171.39189189189,0
"EA03528","Botswana","P8","D11","Botswana_Rural","Rural","Settlement",68,339,70,22.5571637321264,-14.9299334478565,1515,17.1970304101706,1.6923996899277,2.26489438209683,14.5122973987119,"2G","Easy",2022,2023-03-26,0.000128136759609786,7804.16176470588,0
"EA03529","Comoros","P7","D2","Comoros_Rural","Rural","Village",90,417,83,24.6485266182572,-8.80352009320632,1044,17.8379242256193,9.25595479044032,16.1331358141461,2.0728829374747,"3G","Easy",2022,2023-09-26,0.000169592770071775,5896.47777777778,0
"EA03530","Angola","P3","D4","Angola_Rural","Rural","Settlement",80,464,70,28.309309463948,-28.3393646846525,1164,34.4329379022795,0.289805657230318,4.07698982839888,3.77304752357304,"2G","Easy",2022,2023-04-09,0.000150749128952689,6633.5375,0
"EA03531","Angola","P1","D21","Angola_Rural","Rural","Village",73,377,71,25.5102660693228,-5.26204095920548,1834,14.1562287695706,13.2441575355352,5.85111414061344,20.8026831480813,"2G","Moderate",2022,2023-03-28,0.000137558580169329,7269.6301369863,0
"EA03532","Lesotho","P7","D5","Lesotho_Rural","Rural","Village",114,520,111,28.3555350126699,-19.8624652344733,1431,58.551001033389,7.54838996720284,4.37145337660767,12.1640018043422,"2G","Moderate",2022,2023-03-29,0.000214817508757582,4655.11403508772,0
"EA03533","DRC","P4","D18","DRC_Rural","Rural","Farm",60,267,63,29.810907789506,-27.0931641641073,548,12.5783019233495,1.96788376166695,0.46673669712618,3.66441631224006,"4G","Moderate",2022,2023-05-16,0.000113061846714517,8844.71666666667,0
"EA03534","Comoros","P3","D18","Comoros_Rural","Rural","Settlement",61,196,61,17.7992757083848,-13.5173449967988,293,33.9804702195081,10.5305408123405,15.3142447145027,19.7955360117586,"None","Moderate",2022,2023-07-20,0.000114946210826426,8699.72131147541,0
"EA03535","Angola","P7","D1","Angola_Urban","Urban","Formal",163,910,152,28.1166705442593,-13.9929498988204,108,31.3593123330477,28.2217703616889,4.3998600214482,3.36811748100445,"3G","Easy",2022,2023-07-04,0.000307151350241104,3255.72392638037,0
"EA03536","Angola","P8","D21","Angola_Rural","Rural","Settlement",46,121,45,21.7938395310193,-19.9435304687358,813,14.8483052034862,0.110638594007435,4.79404232478623,7.20024450682104,"2G","Moderate",2022,2023-07-24,0.0000866807491477963,11536.5869565217,0
"EA03537","Eswatini","P6","D20","Eswatini_Urban","Urban","Formal",68,277,69,15.1038885349408,-7.45748617453501,525,46.1946237345642,4.96448386926204,17.9498131842095,5.90983214322478,"3G","Very Difficult",2022,2023-04-09,0.000128136759609786,7804.16176470588,0
"EA03538","Angola","P5","D11","Angola_Rural","Rural","Settlement",52,244,47,17.1425753505901,-10.7000457355753,1234,7.32424247681756,5.86634684354067,2.25646701641381,0.803939045872539,"2G","Moderate",2022,2023-06-02,0.000097986933819248,10205.4423076923,0
"EA03539","DRC","P3","D13","DRC_Urban","Urban","Formal",164,693,164,33.3672978915274,-7.16861623805016,870,25.9987973830405,17.9841132826152,1.19832984350859,3.4002410620451,"4G","Difficult",2022,2023-04-19,0.000309035714353013,3235.87195121951,0
"EA03540","DRC","P6","D16","DRC_Rural","Rural","Farm",100,339,98,23.5376148484647,-24.4510961812921,915,18.4431027610529,12.4906407199324,8.65899676415038,3.75538507398271,"3G","Easy",2022,2023-03-25,0.000188436411190862,5306.83,0
"EA03541","DRC","P1","D5","DRC_Rural","Rural","Farm",80,425,74,23.3262292528525,-29.6699437918141,967,12.344800774008,46.795525436563,8.71570682111096,6.95227776886895,"2G","Easy",2022,2023-09-04,0.000150749128952689,6633.5375,0
"EA03542","Lesotho","P6","D14","Lesotho_Rural","Rural","Farm",126,376,124,32.589951553382,-12.2054958879016,813,3.48973214859143,11.6786277196826,0.607425712514669,9.90486850496382,"3G","Moderate",2022,2023-07-01,0.000237429878100486,4211.76984126984,0
"EA03543","Angola","P3","D13","Angola_Rural","Rural","Village",90,426,90,21.2474897550419,-18.8394393608905,403,23.6441601057279,2.43897433392704,3.99739233787671,12.3492439783396,"4G","Difficult",2022,2023-05-31,0.000169592770071775,5896.47777777778,0
"EA03544","Eswatini","P6","D3","Eswatini_Rural","Rural","Village",73,334,73,21.1957710795105,-5.14488048385829,621,17.803255612313,3.01439287325851,32.4802385903617,1.12565969349816,"3G","Very Difficult",2022,2023-03-16,0.000137558580169329,7269.6301369863,0
"EA03545","Lesotho","P2","D5","Lesotho_Rural","Rural","Village",71,291,72,28.2297546463087,-11.0450486280024,894,10.452991432976,4.36282970942557,2.3686405736953,6.4486481710272,"None","Easy",2022,2023-06-05,0.000133789851945512,7474.40845070422,0
"EA03546","Angola","P7","D8","Angola_Urban","Urban","Formal",88,415,94,25.971738002263,-20.679017927032,-12,17.7329809394407,1.18332644718755,2.38416444975883,14.0625164188786,"None","Easy",2022,2023-07-20,0.000165824041847958,6030.48863636364,0
"EA03547","Comoros","P8","D19","Comoros_Rural","Rural","Village",94,335,93,28.9262462500483,-32.3591858381405,762,113.269202125477,4.2499324772507,10.5630726806691,15.4944417556579,"None","Moderate",2022,2023-02-21,0.00017713022651941,5645.56382978723,0
"EA03548","DRC","P2","D17","DRC_Rural","Rural","Farm",96,423,90,27.9969763103873,-25.6611341540702,870,19.1271197864203,4.03268577996641,1.06159620452672,9.57571265520528,"2G","Difficult",2022,2023-11-17,0.000180898954743227,5527.94791666667,0
"EA03549","DRC","P3","D5","DRC_Urban","Urban","Formal",141,733,135,19.5223940629512,-24.0846923203208,-50,6.16978097503956,14.9241135993169,2.81332281883806,7.46804002672434,"4G","Moderate",2022,2023-11-06,0.000265695339779115,3763.70921985816,0
"EA03550","Angola","P8","D16","Angola_Rural","Rural","Settlement",88,396,88,32.4601093446836,-17.8947642003186,325,15.2413648087531,1.13657051697373,0.483542950823903,0.731567692398697,"4G","Difficult",2022,2023-06-18,0.000165824041847958,6030.48863636364,0
"EA03551","Angola","P1","D9","Angola_Rural","Rural","Settlement",92,491,87,32.5849130703136,-28.3786253305152,364,1.67327502573737,11.209204988134,22.3358891454558,2.51602975185961,"3G","Difficult",2022,2023-11-22,0.000173361498295593,5768.29347826087,0
"EA03552","Angola","P4","D21","Angola_Rural","Rural","Village",49,226,43,22.3124026507139,-26.3145110290498,571,7.25546112516895,15.2684073141756,3.11923815868795,8.78452230943367,"3G","Moderate",2022,2023-04-14,0.0000923338414835222,10830.2653061224,0
"EA03553","Botswana","P6","D16","Botswana_Rural","Rural","Village",92,276,82,22.6248149201274,-11.120880425442,1119,1.15578568074852,14.9015342249557,8.65400170865369,0.247478817352362,"2G","Difficult",2022,2023-04-09,0.000173361498295593,5768.29347826087,0
"EA03554","Angola","P2","D1","Angola_Rural","Rural","Village",50,189,48,22.4635801650584,-5.52425677189603,932,6.33184313459055,13.9533012165668,9.96951706665468,0.859760775883027,"2G","Easy",2022,2023-07-02,0.0000942182055954308,10613.66,0
"EA03555","Lesotho","P5","D2","Lesotho_Rural","Rural","Village",87,354,87,29.5561603549868,-11.4379990310408,1665,0.612867984455079,2.25321663053036,5.35645719596601,14.8290901578249,"2G","Difficult",2022,2023-09-12,0.00016393967773605,6099.80459770115,0
"EA03556","Angola","P3","D24","Angola_Urban","Urban","Formal",158,597,151,16.2792052980512,-15.7897221413441,878,17.495164227553,4.03165156953037,9.94170183273864,46.7375672955937,"2G","Easy",2022,2023-12-17,0.000297729529681561,3358.75316455696,0
"EA03557","Comoros","P1","D16","Comoros_Rural","Rural","Settlement",48,248,49,16.3765250053257,-28.7028177804314,334,6.41965713584796,6.35640700347722,13.3550531690227,1.78957729424589,"4G","Difficult",2022,2023-11-28,0.0000904494773716136,11055.8958333333,0
"EA03558","Angola","P6","D4","Angola_Rural","Rural","Farm",65,260,64,33.7896449398249,-28.3708511572331,1112,46.3932314400977,26.4835807482216,6.105401715985,18.1899460957603,"2G","Difficult",2022,2023-01-14,0.00012248366727406,8164.35384615385,0
"EA03559","Comoros","P7","D13","Comoros_Urban","Urban","Formal",130,526,118,21.1610184144229,-11.0648486879654,823,35.2791374528265,7.18377408450997,2.43218307753734,0.891914844978601,"4G","Moderate",2022,2023-08-18,0.00024496733454812,4082.17692307692,0
"EA03560","Lesotho","P1","D16","Lesotho_Urban","Urban","Formal",166,470,163,26.9715246977285,-17.2632155544125,767,40.9875234062391,3.82568692788482,14.971383101398,4.6431571816538,"2G","Difficult",2022,2023-08-10,0.00031280444257683,3196.88554216867,0
"EA03561","DRC","P8","D16","DRC_Rural","Rural","Village",78,233,75,22.5363823538646,-9.7630352457054,531,4.27305846242234,4.61304686497897,7.84270345488306,5.36774931855101,"3G","Difficult",2022,2023-11-25,0.000146980400728872,6803.62820512821,0
"EA03562","Eswatini","P5","D3","Eswatini_Rural","Rural","Settlement",80,340,78,21.6268845042214,-6.25939019955695,736,37.2809714151031,0.85094149213386,1.77129101491115,7.50869878800586,"3G","Moderate",2022,2023-03-16,0.000150749128952689,6633.5375,0
"EA03563","Botswana","P3","D4","Botswana_Rural","Rural","Village",92,438,86,26.3128509419039,-10.9644492249936,819,37.6563108970827,7.58244847885078,5.07398877737528,12.103862793161,"3G","Moderate",2022,2023-04-08,0.000173361498295593,5768.29347826087,0
"EA03564","Botswana","P3","D16","Botswana_Urban","Urban","Formal",313,1490,305,15.3981952974573,-7.92430257424712,520,13.7697520549409,1.22367435134947,2.02450957847759,10.4679892485248,"3G","Easy",2022,2023-12-03,0.000589805967027397,1695.47284345048,0
"EA03565","Botswana","P5","D20","Botswana_Rural","Rural","Village",61,225,64,17.4605404259637,-32.8809550218284,825,65.8412144022221,10.5301736011626,8.6790062669189,16.7244718450339,"None","Moderate",2022,2023-03-13,0.000114946210826426,8699.72131147541,0
"EA03566","Eswatini","P5","D22","Eswatini_Rural","Rural","Village",122,527,113,23.6831105919555,-20.6170769128948,708,9.53199350042269,1.31381904176247,5.94986715012852,5.937028771732,"3G","Easy",2022,2023-05-12,0.000229892421652851,4349.86065573771,0
"EA03567","Comoros","P4","D18","Comoros_Urban","Urban","Formal",131,536,126,33.4383360110223,-17.7620801748708,422,1.99233462335542,4.45933542519433,3.62231690881258,25.2162023248587,"3G","Easy",2022,2023-01-02,0.000246851698660029,4051.01526717557,0
"EA03568","Botswana","P4","D1","Botswana_Rural","Rural","Village",63,267,62,29.3618573015556,-19.8114552767947,748,15.1362046482973,7.3552566762538,8.76190564553154,7.29226419702172,"2G","Moderate",2022,2023-12-09,0.000118714939050243,8423.53968253968,0
"EA03569","Angola","P7","D7","Angola_Rural","Rural","Village",115,342,120,30.2019346319139,-31.2928245193325,1560,32.2532411654222,4.39233750340165,1.27566452836618,31.9206209368726,"None","Moderate",2022,2023-10-01,0.000216701872869491,4614.6347826087,0
"EA03570","Angola","P4","D5","Angola_Rural","Rural","Village",106,521,101,32.652365192771,-33.8937468361109,798,13.8726446428336,1.19033055845648,5.19147662424898,24.5037420360807,"3G","Easy",2022,2023-06-19,0.000199742595862313,5006.44339622641,0
"EA03571","Botswana","P2","D6","Botswana_Rural","Rural","Village",110,473,103,24.4467487279326,-15.7844052696601,120,39.0673059017813,4.09601772669703,1.71898870961741,16.2199117576364,"3G","Moderate",2022,2023-12-06,0.000207280052309948,4824.39090909091,0
"EA03572","DRC","P2","D15","DRC_Urban","Urban","Formal",54,187,53,25.147651755251,-21.0909506655298,1325,7.81531913671643,3.08721435698836,0.514955443023723,6.99452836532146,"3G","Difficult",2022,2023-04-04,0.000101755662043065,9827.46296296296,0
"EA03573","DRC","P6","D15","DRC_Urban","Urban","Formal",66,224,70,34.8299751244485,-14.3191988556646,427,3.51269929669797,14.2955852105262,10.3901000596107,25.090574499822,"3G","Moderate",2022,2023-02-28,0.000124368031385969,8040.65151515152,0
